CustomerID,Age,AnnualIncome,WebsiteVisits,AppSessions,PreviousOrders,AverageOrderValue,DaysSinceLastPurchase,ReturnRate,CancellationRate,LoyaltyTier,DiscountUsedLastCampaign,Year1Spending,FutureSpending,TotalEngagement,SpendingGrowth,SpendingGrowthRate,OrderIntensity,NetEngagementScore,Segment
LTV00482,31,60643.14,22,67,4,487.2,195,0.109,0.01,Bronze,No,1893.64,1432.18,89,-461.46000000000004,-0.24356078199552422,0.02040816326530612,81.1,Low-Engagement Customer
LTV00483,23,43177.8,32,217,1,624.34,228,0.184,0.083,Bronze,No,660.93,0.0,249,-660.93,-0.9984892662366112,0.004366812227074236,223.29999999999998,Low-Engagement Customer
LTV00484,37,72482.83,15,153,4,2265.7,15,0.252,0.315,Bronze,No,8251.99,2934.59,168,-5317.4,-0.6442998234579225,0.25,115.30000000000001,Low-Engagement Customer
LTV00485,49,84525.26,44,208,19,1505.56,220,0.33,0.066,Silver,No,25309.83,11488.2,252,-13821.630000000001,-0.5460757312186127,0.08597285067873303,231.4,High-Value Customer
LTV00486,42,82749.72,155,237,12,994.52,35,0.023,0.072,Bronze,Yes,11947.29,6543.01,392,-5404.280000000001,-0.4523057274304524,0.3333333333333333,394.5,High-Potential Customer
LTV00487,44,49368.26,148,259,6,883.52,147,0.278,0.105,Gold,Yes,5358.97,6420.63,407,1061.6599999999999,0.19807200413435147,0.04054054054054054,374.7,High-Potential Customer
LTV00488,54,66509.81,115,162,3,1023.01,176,0.016,0.096,Silver,No,3872.52,4378.61,277,506.0899999999997,0.130653772279477,0.01694915254237288,268.79999999999995,Medium-Value Customer
LTV00489,51,64626.06,61,139,16,1825.06,96,0.228,0.06,Bronze,Yes,26858.91,14276.01,200,-12582.9,-0.4684639673029433,0.16494845360824742,187.2,High-Value Customer
LTV00490,39,65490.91,160,113,9,120.0,50,0.076,0.132,Bronze,No,1575.54,4691.08,273,3115.54,1.9761883618557095,0.17647058823529413,261.2,High-Potential Customer
LTV00491,35,81977.76,78,217,1,1130.78,317,0.125,0.256,Bronze,No,1285.19,2238.2,295,953.0099999999998,0.7409558463368552,0.0031446540880503146,257.9,Low-Value Customer
LTV00492,38,61119.44,5,41,5,1817.21,7,0.225,0.039,Silver,No,8421.46,7826.48,46,-594.9799999999996,-0.07064206894422766,0.625,24.6,Medium-Value Customer
LTV00493,53,99792.06,127,213,12,1267.85,44,0.026,0.042,Bronze,Yes,15602.26,8888.92,340,-6713.34,-0.43025239597366194,0.26666666666666666,345.2,High-Value Customer
LTV00494,35,95632.2,132,104,4,1469.37,246,0.11,0.037,Bronze,No,6037.2,4441.32,236,-1595.88,-0.26429730714451327,0.016194331983805668,225.3,Medium-Value Customer
LTV00495,50,54632.96,81,56,2,2113.51,203,0.084,0.186,Silver,Yes,4450.23,967.25,137,-3482.9799999999996,-0.7824758549883964,0.00980392156862745,112.0,Low-Value Customer
LTV00496,44,49858.14,22,117,0,1228.61,134,0.247,0.041,Platinum,No,383.51,3700.34,139,3316.83,8.626121557306702,0.0,110.2,Medium-Value Customer
LTV00497,57,83822.9,47,199,3,403.72,147,0.08,0.038,Silver,No,1909.27,3273.45,246,1364.1799999999998,0.7141294162605285,0.02027027027027027,237.2,Medium-Value Customer
LTV00498,31,67879.62,106,14,13,882.93,260,0.041,0.174,Silver,No,11761.89,6771.92,120,-4989.969999999999,-0.4242129272653234,0.04980842911877394,111.5,Medium-Value Customer
LTV00499,37,37760.11,106,127,10,989.16,87,0.04,0.014,Gold,No,9782.05,9702.11,233,-79.93999999999869,-0.008171275829112465,0.11363636363636363,237.6,High-Value Customer
LTV00500,57,65244.39,146,31,10,1548.12,276,0.102,0.097,Gold,No,14958.28,7624.47,177,-7333.81,-0.49025153617019,0.036101083032490974,167.10000000000002,High-Potential Customer
LTV00501,18,29584.71,144,170,4,1800.2,322,0.077,0.083,Bronze,No,7442.49,5122.17,314,-2320.3199999999997,-0.31172474202289513,0.01238390092879257,302.0,High-Potential Customer
LTV00502,54,103666.99,5,77,0,2004.35,74,0.141,0.026,Gold,Yes,377.89,2946.86,82,2568.9700000000003,6.780252843833304,0.0,65.30000000000001,Low-Engagement Customer
LTV00503,52,127079.69,147,165,18,1740.79,245,0.131,0.058,Platinum,No,30492.6,20107.72,312,-10384.879999999997,-0.34055933048246184,0.07317073170731707,311.09999999999997,High-Value Customer
LTV00504,18,108307.5,126,141,7,1385.55,230,0.202,0.112,Silver,No,9685.55,5971.71,267,-3713.8399999999992,-0.38340172713711274,0.030303030303030304,242.60000000000002,Medium-Value Customer
LTV00505,27,52442.24,150,58,1,2160.53,37,0.373,0.055,Gold,No,2025.52,1798.3,208,-227.22000000000003,-0.11212324576120641,0.02631578947368421,166.2,High-Potential Customer
LTV00506,19,93774.23,101,189,2,2166.8,39,0.001,0.036,Gold,Yes,4832.56,5993.7,290,1161.1399999999994,0.2402245963637566,0.05,288.29999999999995,Medium-Value Customer
LTV00507,36,91725.65,110,133,0,1579.6,164,0.097,0.016,Silver,Yes,408.12,1547.72,243,1139.6,2.7854908095424324,0.0,231.70000000000002,Low-Value Customer
LTV00508,49,58864.67,168,208,16,840.45,152,0.197,0.064,Silver,No,13126.07,10367.91,376,-2758.16,-0.21011238608463273,0.10457516339869281,365.90000000000003,High-Value Customer
LTV00509,50,89579.73,179,18,19,1941.69,290,0.043,0.104,Silver,Yes,36688.51,19580.06,197,-17108.45,-0.4663035837763982,0.06529209621993128,201.29999999999998,High-Value Customer
LTV00510,64,82670.04,54,182,0,1279.86,142,0.429,0.001,Bronze,Yes,240.59,300.61,236,60.02000000000001,0.2484374353243098,0.0,193.0,Low-Value Customer
LTV00511,47,52773.3,72,88,8,560.09,27,0.102,0.094,Bronze,No,4778.2,2454.52,160,-2323.68,-0.4862068965517241,0.2857142857142857,148.4,Low-Value Customer
LTV00512,56,68381.37,17,115,6,2221.73,279,0.064,0.114,Bronze,Yes,13316.31,8759.09,132,-4557.219999999999,-0.34220274214537316,0.02142857142857143,120.19999999999999,High-Value Customer
LTV00513,28,18000.0,75,101,1,495.25,118,0.13,0.076,Gold,Yes,1158.03,2459.95,176,1301.9199999999998,1.1232841255187527,0.008403361344537815,156.4,Low-Value Customer
LTV00514,19,94034.7,127,99,0,1774.89,228,0.132,0.275,Bronze,No,854.74,1371.37,226,516.6299999999999,0.6037230934629676,0.0,185.3,Low-Value Customer
LTV00515,53,63614.9,82,132,0,513.24,248,0.059,0.084,Gold,Yes,560.2,3300.79,214,2740.59,4.883446186742694,0.0,199.7,Medium-Value Customer
LTV00516,56,30703.69,85,228,5,2299.64,177,0.214,0.012,Silver,Yes,11234.75,5328.21,313,-5906.54,-0.5256916538726831,0.028089887640449437,295.40000000000003,Medium-Value Customer
LTV00517,33,104608.59,166,218,13,1866.78,312,0.328,0.005,Bronze,No,21919.37,11081.44,384,-10837.929999999998,-0.49442276749890623,0.04153354632587859,363.7,High-Value Customer
LTV00518,57,72846.88,111,178,4,1950.05,40,0.28,0.031,Gold,Yes,6969.48,6517.17,289,-452.3099999999995,-0.06488936199515664,0.0975609756097561,261.9,Medium-Value Customer
LTV00519,18,84946.86,19,234,11,1548.18,212,0.049,0.002,Bronze,No,17286.49,10506.42,253,-6780.0700000000015,-0.3921951654057356,0.051643192488262914,258.90000000000003,High-Value Customer
LTV00520,50,39138.48,71,211,13,2034.34,30,0.187,0.125,Bronze,Yes,24873.8,13016.45,282,-11857.349999999999,-0.4766812195474938,0.41935483870967744,263.8,High-Value Customer
LTV00521,41,65008.92,173,213,3,1193.22,313,0.176,0.046,Platinum,No,4062.2,5755.49,386,1693.29,0.416738038984052,0.009554140127388535,366.79999999999995,High-Potential Customer
LTV00522,42,113836.37,5,87,6,2198.49,155,0.085,0.035,Silver,Yes,13414.58,8191.78,92,-5222.8,-0.3893085502080417,0.038461538461538464,86.0,High-Value Customer
LTV00523,23,74676.17,104,72,3,1358.29,204,0.097,0.003,Bronze,No,3985.09,2639.55,176,-1345.54,-0.3375588609389151,0.014634146341463415,169.0,Low-Value Customer
LTV00524,59,87576.66,93,242,4,1241.25,3,0.396,0.067,Silver,Yes,4528.13,4152.83,335,-375.3000000000002,-0.08286359631982305,1.0,292.7,Medium-Value Customer
LTV00525,18,62017.27,107,0,0,3063.09,317,0.046,0.01,Bronze,Yes,55.9,2669.45,107,2613.5499999999997,45.9323374340949,0.0,101.4,Low-Value Customer
LTV00526,43,78242.94,159,56,4,1460.28,329,0.097,0.172,Bronze,No,6240.72,4185.67,215,-2055.05,-0.329244182693232,0.012121212121212121,192.10000000000002,High-Potential Customer
LTV00527,44,62836.26,134,130,2,169.52,248,0.208,0.028,Platinum,No,1063.27,5158.47,264,4095.2000000000003,3.847895740742481,0.008032128514056224,242.39999999999998,Medium-Value Customer
LTV00528,28,62548.38,171,103,1,361.9,19,0.357,0.32,Silver,No,613.54,2640.76,274,2027.2200000000003,3.2987600481661086,0.05,207.3,High-Potential Customer
LTV00529,42,55658.74,137,230,0,1445.38,223,0.176,0.302,Bronze,Yes,288.77,2251.01,367,1962.2400000000002,6.771715498498811,0.0,319.2,Low-Value Customer
LTV00530,21,112759.49,152,104,7,1644.12,246,0.18,0.34,Silver,No,11114.64,8854.98,256,-2259.66,-0.20328654040613045,0.02834008097165992,211.0,High-Value Customer
LTV00531,36,50142.15,8,61,12,1916.54,138,0.195,0.1,Bronze,No,21849.18,9825.63,69,-12023.550000000001,-0.5502723547357505,0.08633093525179857,51.5,High-Value Customer
LTV00532,48,34187.73,153,82,1,120.0,7,0.18,0.117,Bronze,No,438.46,2447.63,235,2009.17,4.571906430619397,0.125,206.3,High-Potential Customer
LTV00533,38,83195.91,57,243,2,571.47,200,0.216,0.007,Platinum,No,1499.76,4176.56,300,2676.8,1.7836296276553214,0.009950248756218905,279.7,Medium-Value Customer
LTV00534,18,95994.87,50,233,9,1154.09,41,0.207,0.144,Silver,Yes,10393.93,10640.38,283,246.4499999999989,0.023708673362879684,0.21428571428571427,256.90000000000003,High-Value Customer
LTV00535,20,85283.08,56,154,8,1634.65,191,0.209,0.16,Platinum,Yes,11993.91,9988.73,210,-2005.1800000000003,-0.16716924095303762,0.041666666666666664,181.1,High-Value Customer
LTV00536,48,90622.69,97,133,9,2320.93,195,0.233,0.026,Silver,Yes,19003.41,9201.03,230,-9802.38,-0.5157950181036928,0.04591836734693878,213.1,High-Value Customer
LTV00537,50,28559.16,19,26,5,1374.59,167,0.292,0.051,Bronze,No,6434.49,3863.16,45,-2571.33,-0.3995546570657401,0.02976190476190476,15.700000000000001,Medium-Value Customer
LTV00538,23,47501.72,85,53,0,2212.8,61,0.17,0.003,Bronze,No,661.96,2198.63,138,1536.67,2.317892482201038,0.0,120.7,Low-Value Customer
LTV00539,46,112676.31,65,157,0,2231.13,57,0.281,0.078,Bronze,No,85.99,1791.43,222,1705.44,19.605012070352917,0.0,186.1,Low-Value Customer
LTV00540,29,47371.51,97,15,7,600.61,9,0.105,0.103,Platinum,Yes,4845.42,6741.37,112,1895.9499999999998,0.3912062924798098,0.7,98.2,Medium-Value Customer
LTV00541,58,61615.75,11,199,3,1337.41,351,0.191,0.023,Platinum,Yes,4530.34,6176.3,210,1645.96,0.36323913014693227,0.008522727272727272,191.6,Medium-Value Customer
LTV00542,28,39561.82,147,158,20,1120.64,359,0.167,0.093,Silver,Yes,21785.92,13028.47,305,-8757.449999999999,-0.40195906534746534,0.05555555555555555,299.0,High-Value Customer
LTV00543,52,116018.06,127,96,9,1046.01,159,0.073,0.021,Gold,No,9624.27,7567.03,223,-2057.2400000000007,-0.21373322514589208,0.05625,222.6,Medium-Value Customer
LTV00544,31,60552.75,10,258,20,1711.78,258,0.142,0.271,Gold,No,33189.63,16294.26,268,-16895.369999999995,-0.5090403526537458,0.07722007722007722,246.70000000000002,High-Value Customer
LTV00545,58,84924.22,75,123,6,1440.49,230,0.046,0.182,Gold,No,8560.59,5871.83,198,-2688.76,-0.3140491427410096,0.025974025974025976,181.20000000000002,Medium-Value Customer
LTV00546,56,27741.15,139,44,0,1228.27,246,0.253,0.327,Bronze,Yes,390.14,361.54,183,-28.599999999999966,-0.07311959912051942,0.0,124.99999999999999,High-Potential Customer
LTV00547,61,57034.49,73,216,0,2177.01,272,0.362,0.005,Silver,Yes,788.28,1424.52,289,636.24,0.8061017636326779,0.0,252.3,Low-Value Customer
LTV00548,41,76396.21,101,157,5,2064.01,175,0.141,0.033,Silver,No,10015.61,5710.29,258,-4305.320000000001,-0.42981807218210555,0.028409090909090908,245.6,Medium-Value Customer
LTV00549,48,59797.23,26,72,8,1992.66,85,0.07,0.019,Bronze,Yes,16251.4,8779.1,98,-7472.299999999999,-0.4597659422608353,0.09302325581395349,97.1,High-Value Customer
LTV00550,52,82250.54,162,90,27,1434.22,163,0.115,0.237,Bronze,Yes,37005.24,18005.39,252,-18999.85,-0.5134228713860148,0.16463414634146342,243.8,High-Value Customer
LTV00551,28,62759.42,39,135,0,1378.8,47,0.09,0.248,Bronze,No,786.9,1778.03,174,991.13,1.2579388247239498,0.0,140.2,Low-Engagement Customer
LTV00552,52,40598.56,16,126,10,1805.71,247,0.07,0.013,Bronze,Yes,17750.1,11204.02,142,-6546.079999999998,-0.3687703860605821,0.04032258064516129,143.7,High-Value Customer
LTV00553,53,94835.69,61,80,0,1029.78,361,0.168,0.077,Gold,Yes,519.23,1880.15,141,1360.92,2.6159967706591316,0.0,116.5,Low-Value Customer
LTV00554,25,73842.49,92,85,26,1573.49,81,0.162,0.059,Bronze,Yes,38763.72,18866.52,177,-19897.2,-0.513281148425682,0.3170731707317073,180.9,High-Value Customer
LTV00555,27,69218.97,37,91,11,2076.33,201,0.196,0.041,Gold,No,21680.76,11785.3,128,-9895.46,-0.4563956062607464,0.054455445544554455,115.30000000000001,High-Value Customer
LTV00556,38,90217.08,55,155,9,695.9,8,0.194,0.024,Silver,No,5810.95,8070.86,210,2259.91,0.38883851375183887,1.0,197.2,Medium-Value Customer
LTV00557,52,133121.47,125,242,4,1139.83,28,0.03,0.052,Bronze,No,4607.32,7683.65,367,3076.33,0.6675599784737172,0.13793103448275862,362.8,Medium-Value Customer
LTV00558,24,103831.41,116,101,1,2095.6,8,0.305,0.034,Silver,Yes,2263.46,2411.27,217,147.80999999999995,0.06527384012082348,0.1111111111111111,184.1,Low-Value Customer
LTV00559,52,74298.99,112,245,4,410.27,268,0.046,0.073,Bronze,Yes,2018.93,2944.6,357,925.6699999999998,0.45826835583411296,0.01486988847583643,349.09999999999997,Low-Value Customer
LTV00560,61,74139.75,47,216,11,1044.99,213,0.069,0.028,Platinum,No,11599.3,7469.49,263,-4129.8099999999995,-0.35600889632164684,0.0514018691588785,264.3,Medium-Value Customer
LTV00561,56,47140.08,165,28,10,1355.74,91,0.112,0.265,Bronze,No,13366.33,8315.25,193,-5051.08,-0.37786753225962105,0.10869565217391304,165.3,High-Value Customer
LTV00562,49,79690.98,65,231,5,2023.65,81,0.248,0.155,Platinum,Yes,10009.06,8360.14,296,-1648.92,-0.16472628535693093,0.06097560975609756,260.7,High-Value Customer
LTV00563,34,83880.26,147,157,14,1090.77,187,0.032,0.191,Gold,Yes,15706.92,12215.87,304,-3491.0499999999993,-0.22224775781898554,0.07446808510638298,295.7,High-Value Customer
LTV00564,64,45477.71,174,236,0,1862.59,105,0.218,0.016,Bronze,Yes,152.94,1707.36,410,1554.4199999999998,10.097570482005976,0.0,386.59999999999997,High-Potential Customer
LTV00565,50,81860.34,1,98,9,1649.97,287,0.339,0.248,Gold,Yes,13203.06,9387.41,99,-3815.6499999999996,-0.2889755120773459,0.03125,49.3,High-Value Customer
LTV00566,48,94388.29,44,99,5,1209.96,83,0.31,0.129,Silver,No,5366.61,4682.5,143,-684.1099999999997,-0.1274515100761791,0.05952380952380952,104.1,Medium-Value Customer
LTV00567,50,72254.54,144,73,4,2241.92,117,0.051,0.001,Silver,No,8928.47,4897.83,217,-4030.6399999999994,-0.4513862524875496,0.03389830508474576,215.8,High-Potential Customer
LTV00568,27,84847.76,130,183,4,1760.28,268,0.138,0.2,Bronze,Yes,6745.93,7439.72,313,693.79,0.10283047252602294,0.01486988847583643,283.2,Medium-Value Customer
LTV00569,24,81736.69,128,197,6,2225.39,114,0.144,0.045,Platinum,No,13213.9,8981.15,325,-4232.75,-0.32030132653292875,0.05217391304347826,312.1,High-Value Customer
LTV00570,59,75897.75,153,126,11,319.52,79,0.007,0.151,Gold,No,4076.33,3897.64,279,-178.69000000000005,-0.04382524838558568,0.1375,274.2,High-Potential Customer
LTV00571,56,49163.92,128,110,12,778.38,224,0.073,0.065,Platinum,Yes,9315.59,7080.12,238,-2235.4700000000003,-0.23994508720465324,0.05333333333333334,236.2,Medium-Value Customer
LTV00572,51,137692.8,49,143,43,2777.36,235,0.035,0.094,Bronze,No,118597.67,54797.19,192,-63800.479999999996,-0.5379527443267281,0.18220338983050846,222.1,High-Value Customer
LTV00573,46,83132.02,20,37,7,1400.4,56,0.362,0.12,Silver,No,8772.33,4218.7,57,-4553.63,-0.5190309722762053,0.12280701754385964,15.800000000000004,Medium-Value Customer
LTV00574,40,74495.04,98,204,0,980.39,252,0.126,0.073,Bronze,Yes,470.77,2513.98,302,2043.21,4.330945163957013,0.0,282.09999999999997,Low-Value Customer
LTV00575,26,34530.03,163,197,3,1477.03,331,0.153,0.016,Gold,No,4715.07,5462.33,360,747.2600000000002,0.15844972614910302,0.009036144578313253,346.09999999999997,High-Potential Customer
LTV00576,57,88893.72,106,4,11,945.01,101,0.048,0.028,Silver,Yes,11030.11,7610.93,110,-3419.1800000000003,-0.3099579280779541,0.10784313725490197,113.4,Medium-Value Customer
LTV00577,34,41622.08,115,102,5,1449.95,263,0.039,0.298,Bronze,Yes,7922.4,4412.38,217,-3510.0199999999995,-0.4429941691698008,0.01893939393939394,188.3,Medium-Value Customer
LTV00578,35,24975.47,146,131,0,1669.04,228,0.236,0.126,Silver,Yes,423.37,1773.1,277,1349.73,3.18054999175248,0.0,240.8,High-Potential Customer
LTV00579,26,18784.93,158,190,2,693.26,106,0.072,0.103,Silver,Yes,1381.76,296.72,348,-1085.04,-0.7846914865920332,0.018691588785046728,332.5,High-Potential Customer
LTV00580,45,67785.55,27,48,2,1120.42,13,0.27,0.098,Bronze,Yes,2358.66,94.7,75,-2263.96,-0.9594433096293534,0.14285714285714285,40.2,Low-Engagement Customer
LTV00581,35,47453.32,90,138,0,1934.01,260,0.056,0.23,Bronze,No,286.3,1008.13,228,721.8299999999999,2.5124608423250954,0.0,199.4,Low-Value Customer
LTV00582,21,93862.05,117,12,3,1088.64,122,0.001,0.049,Silver,No,3342.87,2477.88,129,-864.9899999999998,-0.25867931468627664,0.024390243902439025,127.0,Low-Value Customer
LTV00583,33,79632.2,63,76,10,1848.27,351,0.281,0.016,Bronze,Yes,16773.77,10804.0,139,-5969.77,-0.3558779047343123,0.028409090909090908,119.30000000000001,High-Value Customer
LTV00584,56,85708.42,88,153,13,428.47,278,0.074,0.173,Platinum,Yes,6089.26,4046.14,241,-2043.1200000000003,-0.33547336238518555,0.04659498207885305,229.3,Medium-Value Customer
LTV00585,34,71019.56,57,177,9,662.43,215,0.153,0.005,Platinum,No,5702.02,5941.5,234,239.47999999999956,0.041991786807691285,0.041666666666666664,227.2,Medium-Value Customer
LTV00586,31,36075.79,74,195,36,1811.37,113,0.567,0.071,Silver,Yes,51196.54,24713.55,269,-26482.99,-0.5172707516806472,0.3157894736842105,241.20000000000002,High-Value Customer
LTV00587,51,39611.72,36,168,11,2388.49,138,0.219,0.104,Bronze,No,24074.3,13207.8,204,-10866.5,-0.45135470793718047,0.07913669064748201,182.7,High-Value Customer
LTV00588,21,115442.71,29,174,8,1651.77,171,0.048,0.022,Silver,No,13668.57,10647.26,203,-3021.3099999999995,-0.22102450918353683,0.046511627906976744,204.0,High-Value Customer
LTV00589,39,120818.52,17,113,29,1979.26,296,0.137,0.144,Bronze,No,54387.23,26299.82,130,-28087.410000000003,-0.5164244175624028,0.09764309764309764,130.9,High-Value Customer
LTV00590,41,79501.26,89,14,3,2256.09,164,0.124,0.277,Gold,Yes,7310.36,6388.37,103,-921.9899999999998,-0.12610376181722688,0.01818181818181818,65.89999999999999,Medium-Value Customer
LTV00591,50,72279.0,146,100,1,1011.32,180,0.143,0.066,Silver,No,1238.4,1796.31,246,557.9099999999999,0.4501452315636597,0.0055248618784530384,226.1,High-Potential Customer
LTV00592,54,87936.43,81,196,3,1695.5,267,0.067,0.269,Bronze,No,5394.57,4206.12,277,-1188.4499999999998,-0.22026403141836726,0.011194029850746268,246.4,Medium-Value Customer
LTV00593,18,50843.73,180,36,0,1386.78,6,0.223,0.127,Gold,Yes,826.19,1177.59,216,351.39999999999986,0.4248117119404246,0.0,181.0,High-Potential Customer
LTV00594,29,34725.23,151,13,1,1508.3,206,0.112,0.049,Bronze,No,1880.72,1121.4,164,-759.3199999999999,-0.4035244350912994,0.004830917874396135,148.9,High-Potential Customer
LTV00595,41,86589.67,30,82,5,2591.43,185,0.25,0.133,Gold,Yes,11850.89,9853.01,112,-1997.8799999999992,-0.1685705824134378,0.026881720430107527,78.7,High-Value Customer
LTV00596,62,73245.53,123,210,12,2157.43,211,0.205,0.003,Bronze,Yes,24077.09,12293.06,333,-11784.03,-0.48940883599986545,0.05660377358490566,324.2,High-Value Customer
LTV00597,30,65312.88,62,245,10,394.49,156,0.08,0.156,Gold,No,4326.0,5525.55,307,1199.5500000000002,0.2772244048994685,0.06369426751592357,293.4,Medium-Value Customer
LTV00598,62,49629.57,126,172,1,1491.71,81,0.115,0.098,Bronze,Yes,1752.59,4683.77,298,2931.1800000000003,1.6715309736027237,0.012195121951219513,277.7,Medium-Value Customer
LTV00599,56,81445.97,42,37,5,1405.77,303,0.327,0.034,Bronze,No,2762.35,4189.48,79,1427.1299999999997,0.5164492373387373,0.01644736842105263,47.9,Medium-Value Customer
LTV00600,58,48707.51,60,29,0,1818.75,364,0.183,0.095,Bronze,Yes,181.16,3069.61,89,2888.4500000000003,15.856664470794907,0.0,61.2,Low-Value Customer
LTV00601,33,65510.15,62,222,1,1784.19,122,0.082,0.005,Bronze,Yes,2128.91,4416.86,284,2287.95,1.0742003183233095,0.008130081300813009,276.3,Medium-Value Customer
LTV00602,43,86915.4,49,146,1,1825.26,46,0.187,0.232,Silver,Yes,2194.97,2241.69,195,46.720000000000255,0.021275336184009917,0.02127659574468085,154.10000000000002,Low-Value Customer
LTV00603,33,99587.74,32,171,1,1669.75,284,0.118,0.268,Silver,No,2140.74,3476.84,203,1336.1000000000004,0.6238385611698901,0.0035087719298245615,165.39999999999998,Medium-Value Customer
